"","dbn","School.Name","Borough","gradespan","Latitude","Longitude","Number.Tested","Mean.Scale.Math.Score","%Level1","%Level2","%Level3","%Level4","%Level3&4","Mbps.Bandwidth","Full.Time.Certified.STEM.Teachers","Part.Time.Certified.STEM.Teachers","Ratio.of.Full.Time.Licensed.STEM.Teachers.to.Students","Total.Teacher.Response.Rate","Percent.of.STEMTeachers.That.Agree.With.17a","Percent.of.STEMTeachers.That.Agree.With.17b","Percent.of.STEMTeachers.That.Agree.With.17c","Percent.Poverty","K.12.Enrollment","K.12.FRPL.Count","Classroom.Teachers.w..0.3.Years.Experience","Classroom.Teachers.w..More.than.3.Years.Experience","Classroom.Teachers","Total.School.Funding.per.Pupil","Salary.Per.Classroom.Teacher"
"715","21K215","P.S. 215 Morris H. Weiss","BROOKLYN","PK-5",40.602722,-73.970171,424,610,11.6,20.8,26.9,40.8,67.7,50,0,0,0,"90%",NA,NA,NA,0.742,866,640,8,53.3,5094704,21938.45,83110.9951060359
"716","21K216","P.S. 216 Arturo Toscanini","BROOKLYN","PK-5",40.59,-73.969647,327,603,22.6,25.4,23.2,28.7,52,10,0,0,0,"88%",NA,NA,NA,0.753,661,498,13,38.7,4627200,23218.75,89500.9671179884
"717","21K225","The Eileen E. Zaglin School (P.S. 225)","BROOKLYN "," PK-8",40.579737,-73.956329,678,599,32.2,28.8,24,15,39.1,20,6,0,0.00593471810089021,"70%",NA,NA,NA,0.782,964,738,15,65,6776365,25297.14,84704.5625
"718","21K226","Alfred De B. Mason (P.S./ I.S. 226)","BROOKLYN "," PK-8",40.615252,-73.97635,621,606,18.4,27.7,27.7,26.2,53.9,10,4,0,0.00388349514563107,"96%",1,0.87,1,0.865,NA,NA,NA,NA,NA,NA,NA
"719","21K228","David A. Boody (I.S. 228)","BROOKLYN "," 6-8",40.6013,-73.976953,1131,608,18.1,24,30.9,27,57.8,40,25,0,0.01906941266209,"76%",1,1,1,0.809,1311,NA,30.2,68,8147499,20497.56,82968.4215885947
"720","21K238","The Anne Sullivan School (P.S./I.S. 238)","BROOKLYN "," PK-8",40.608862,-73.965058,332,592,46.4,28,15.7,9.9,25.6,10,3,0,0.00490998363338789,"83%",1,1,1,0.846,539,449,11.2,44,4665217,26550.48,84514.8007246377
"721","21K239","Mark Twain for the Gifted & Talented (I.S. 239)","BROOKLYN "," 6-8",40.578188,-73.99203,1146,625,2.4,8,19.3,70.2,89.5,40,19,1,0.0143721633888048,"89%",1,1,1,0.384,1322,499,7.7,65,7151116,18071.78,98364.7317744154
"722","21K253","P.S. 253","BROOKLYN","PK-5",40.580237,-73.961962,425,617,4.5,13.2,27.8,54.6,82.4,50,0,0,0,"96%",1,1,1,0.848,885,736,17.7,50,5585793,22161.87,82508.0206794682
"723","21K281","Joseph B. Cavallaro (I.S. 281)","BROOKLYN "," 6-8",40.595341,-73.993457,1164,606,21.3,26.5,25.5,26.6,52.1,40,14,0,0.0104947526236882,"91%",0.91,0.84,0.91,0.874,1334,NA,27,65,8037586,20920.68,87365.0652173913
"724","21K288","The Shirley Tanyhill School (P.S./I.S. 288)","BROOKLYN "," PK-8",40.574411,-73.99194,373,587,55.2,24.7,14.7,5.4,20.1,20,3,0,0.00452488687782805,"38%",NA,NA,NA,0.935,634,591,15,38,4774549,23503.15,90085.8301886792
"725","21K303","Herbert S. Eisenberg (I.S. 303) Academy for Career Exploration","BROOKLYN "," 6-8",40.5825,-73.973122,527,595,41.4,33.2,17.3,8.2,25.4,20,3,0,0.00557620817843866,"61%",0.82,0.73,0.73,0.786,538,414,10.9,21.7,3139661,21634.32,96308.6196319018
"726","21K329","P.S. 329 Surfside","BROOKLYN","PK-5",40.574666,-73.99577,196,586,53.1,28.6,13.8,4.6,18.4,10,0,0,0,"82%",0.86,0.86,0.86,0.95,376,361,10,22,2764864,25726.71,86402
"727","21K468","The Kingsborough Early College Secondary School","BROOKLYN "," 6-12",40.594291,-73.98577,225,597,31.1,41.3,18.7,8.9,27.6,50,10,0,0.015220700152207,"95%",1,1,1,0.723,657,465,5.5,32,3546924,19739.52,94584.64
"728","21K690","Brooklyn Studio Secondary School","BROOKLYN "," 6-12",40.604879,-73.994404,245,598,31.8,35.5,26.1,6.5,32.7,NA,10,1,0.0106157112526539,"46%",1,1,1,0.775,942,715,11,46.7,5238516,20835.51,90788.8388214905
"729","22K014","Shell Bank (J.H.S. 14)","BROOKLYN "," 6-8",40.593521,-73.937672,482,595,46.1,26.6,16.6,10.8,27.4,30,5,0,0.00952380952380952,"96%",1,1,1,0.912,525,479,4.5,43,4199376,28375.43,88407.9157894737
"730","22K052","P.S. 052 Sheepshead Bay","BROOKLYN","PK-5",40.588372,-73.940135,377,603,26,20.4,24.9,28.6,53.6,10,0,0,0,"98%",NA,NA,NA,0.764,751,567,9,50,5074110,23733.04,86001.8644067797
"731","22K078","Intermediate School 78: The School of Architectural Design & Innovative Technology","BROOKLYN "," 6-8",40.621224,-73.91287,477,591,48.4,31.4,15.9,4.2,20.1,40,4,0,0.00705467372134039,"93%",0.92,0.92,1,0.85,567,480,3,38,3984437,24814.23,97181.3902439024
"732","22K109","P.S./I.S. 109","BROOKLYN "," PK-8",40.636455,-73.933582,439,593,46.5,26.7,16.4,10.5,26.9,30,3,0,0.00440528634361234,"94%",0.91,0.91,1,0.872,653,566,13,39,4513071,25694.71,86789.8269230769
"733","22K119","P.S. 119 Amersfort","BROOKLYN","PK-5",40.626038,-73.938733,250,595,27.6,36,27.6,8.8,36.4,10,0,0,0,"100%",NA,NA,NA,0.733,408,295,3.3,29,3132831,23317.18,96991.6718266254
"734","22K134","P.S. K134","BROOKLYN","K-5",40.632145,-73.97318,281,616,4.3,13.2,27.8,54.8,82.6,10,0,0,0,"81%",NA,NA,NA,0.796,570,445,17,29,3755519,21878.96,81641.7173913044
"735","22K139","P.S. 139 Alexine A. Fenty","BROOKLYN","PK-5",40.64134,-73.965862,431,591,39,27.4,20,13.7,33.6,10,0,0,0,"64%",NA,NA,NA,0.816,923,752,29,34.7,5191641,21182.25,81501.4285714286
"736","22K152","School of Science & Technology","BROOKLYN","PK-5",40.632619,-73.954269,376,592,41.5,31.6,17.8,9,26.9,50,0,0,0,"50%",NA,NA,NA,0.807,699,556,11.2,46,4455657,25061.35,77896.1013986014
"737","22K193","P.S. 193 Gil Hodges","BROOKLYN","PK-5",40.62208,-73.950321,372,599,23.1,28.5,28.5,19.9,48.4,100,0,0,0,"95%",NA,NA,NA,0.764,740,556,13,49,4908474,24087.42,79168.935483871
"738","22K194","P.S. 194 Raoul Wallenberg","BROOKLYN","PK-5",40.598069,-73.934163,258,594,39.9,25.2,22.1,12.8,34.9,10,0,0,0,"92%",0.89,0.89,0.89,0.883,536,470,7,38,4010894,25385.8,89130.9777777778
"739","22K195","P.S. 195 Manhattan Beach","BROOKLYN","PK-5",40.580161,-73.943498,222,616,2.3,14,31.1,52.7,83.8,10,0,0,0,"69%",NA,NA,NA,0.322,463,143,10,19,2444468,18734.17,84292
"740","22K197","P.S. 197 - The Kings Highway Academy","BROOKLYN","PK-5",40.612339,-73.951398,285,607,16.5,22.5,24.9,36.1,61.1,20,0,0,0,"87%",NA,NA,NA,0.646,597,376,11,42,4633817,22951.32,87430.5094339623
"741","22K198","PS 198 Magnet School of Applied Learning in the Arts and Engineering","BROOKLYN","PK-5",40.637601,-73.937083,185,594,34.6,36.8,20,8.6,28.6,10,0,0,0,"82%",0.8,0.8,0.8,0.836,361,298,7,32,3050543,28130.86,78219.0512820513
"742","22K203","P.S. 203 Floyd Bennett School","BROOKLYN","PK-5",40.622108,-73.925732,312,598,28.2,30.1,25,16.7,41.7,10,0,0,0,"91%",0.86,0.86,0.86,0.671,645,417,9.7,43,4742267,24011.01,89986.0910815939
"743","22K206","Joseph F. Lamb (P.S./I.S. 206)","BROOKLYN "," PK-8",40.597369,-73.948946,894,606,19.6,21.7,26,32.8,58.7,30,6,0,0.00398671096345515,"83%",1,1,0.94,0.736,1487,NA,32,64.7,8474914,20143.63,87641.3029989659
"744","22K207","Elizabeth G. Leary (P.S. 207)","BROOKLYN "," PK-8",40.613353,-73.930129,633,604,16.6,30.8,27.2,25.4,52.6,10,6,0,0.00488599348534202,"83%",0.82,0.82,1,0.518,1210,618,5,79,7436609,21367.09,88531.0595238095
"745","22K217","P.S. 217 Colonel David Marcus School","BROOKLYN","PK-5",40.633482,-73.966442,562,599,24.4,30.4,23.5,21.7,45.2,10,0,0,0,"87%",0.91,0.91,0.91,0.777,1132,858,18.2,69,7322177,21887.27,83969.9197247706
"746","22K222","P.S. 222 Katherine R. Snyder","BROOKLYN","K-5",40.614005,-73.939205,445,613,6.7,17.8,28.3,47.2,75.5,50,0,0,0,"84%",1,1,1,0.54,896,482,13.5,68,6826774,26032.85,83764.0981595092
"747","22K234","Arthur W. Cunningham School (J.H.S. 234)","BROOKLYN "," 6-8",40.60422,-73.955485,1783,611,16.4,23.4,23.3,36.9,60.2,50,26,0,0.0136339800734137,"89%",0.97,1,1,0.72,1907,NA,14.5,96,11194012,20078.2,101303.2760181
"748","22K236","P.S. 236 Mill Basin","BROOKLYN","PK-5",40.615494,-73.912005,231,611,9.1,16.5,33.3,41.1,74.5,30,0,0,0,"100%",1,1,1,0.475,505,239,3.2,32,3212150,22252.06,91254.2613636364
"749","22K240","Andries Hudde (I.S. 240)","BROOKLYN "," 6-8",40.623561,-73.946279,714,594,46.6,27.7,16.1,9.5,25.6,20,15,0,0.0201884253028264,"96%",0.63,0.5,0.63,0.865,743,633,2,48,4639006,22830.37,92780.12
"750","22K245","P.S. 245","BROOKLYN","PK-5",40.644927,-73.962743,131,595,32.8,32.1,25.2,9.9,35.1,10,0,0,0,"92%",NA,NA,NA,0.95,290,276,4.6,21,2338338,25561.75,91341.328125
"751","22K251","P.S. 251 Paerdegat","BROOKLYN","PK-5",40.63195,-73.923894,225,590,44.9,29.3,20,5.8,25.8,10,0,0,0,"89%",1,1,1,0.75,470,346,9,35,3227697,26040.34,73356.75
"752","22K254","P.S. 254 Dag Hammarskjold","BROOKLYN","K-5",40.591103,-73.95155,368,613,6.8,19,26.6,47.6,74.2,100,0,0,0,"85%",0.5,0.5,0.67,0.58,772,439,9,40,4377543,20735.1,89337.612244898
"753","22K255","P.S. 255 Barbara Reing School","BROOKLYN","K-5",40.604461,-73.955891,442,605,16.3,24,28.3,31.4,59.7,10,0,0,0,"72%",NA,NA,NA,0.77,922,707,23,56,6061187,25051.06,76723.8860759494
"754","22K277","P.S. 277 Gerritsen Beach","BROOKLYN","PK-5",40.595798,-73.92785,201,604,16.4,25.4,30.3,27.9,58.2,50,0,0,0,"97%",NA,NA,NA,0.527,403,210,6.5,28.7,2882675,24840.4,81894.1761363636
"755","22K278","Marine Park (J.H.S. 278)","BROOKLYN "," 6-8",40.60665,-73.939176,1042,602,25,30.8,27.4,16.7,44.1,30,14,1,0.0126582278481013,"89%",0.96,0.96,0.96,0.713,1106,776,21.2,70,8368273,22891.36,91757.3793859649
"756","22K312","P.S. 312 Bergen Beach","BROOKLYN","PK-5",40.622442,-73.909554,374,607,11,27.3,31,30.7,61.8,10,0,0,0,"88%",1,1,NA,0.574,741,413,7.2,48,4840317,23431.99,87686.902173913
"757","22K315","P.S. K315","BROOKLYN","PK-5",40.632619,-73.954269,301,593,41.2,22.9,23.6,12.3,35.9,50,0,0,0,"62%",NA,NA,NA,0.903,641,572,5.2,47,4669014,24367.74,89444.7126436782
"758","22K326","P.S. 326","BROOKLYN","PK-2",40.628417,-73.92825,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,"95%",NA,NA,NA,0.843,163,138,2,17,1597680,29995.06,84088.4210526316
"759","22K361","P.S. 361 East Flatbush Early Childhood School","BROOKLYN","PK-5",40.637625,-73.947672,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,"97%",NA,NA,NA,0.888,368,324,6,27,4725812,25832.97,143206.424242424
"760","22K381","I.S. 381","BROOKLYN "," 6-8",40.623561,-73.946279,246,600,32.1,35,18.3,14.6,32.9,20,4,0,0.0163934426229508,"100%",1,1,1,0.693,244,168,2,20,1696969,26369.87,77134.9545454545
"761","22K889","P.S. 889","BROOKLYN","PK-1",40.644861,-73.97101,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,"100%",NA,NA,NA,0.768,48,33,5.5,3,667614,21229.71,78542.8235294118
"762","22K890","M.S. 890","BROOKLYN "," 6-7 (School will serve grades 6-8 by Fall 2019)",40.645199,-73.97052,17,585,64.7,23.5,5.9,5.9,11.8,100,3,0,0.0256410256410256,"100%",NA,NA,NA,0.872,117,99,7.7,1,1226393,21338.61,140964.712643678
"763","23K041","Walter Francis White (P.S. 41)","BROOKLYN "," K-8",40.660306,-73.907355,309,588,52.1,31.1,13.9,2.9,16.8,20,0,0,0,"74%",0.67,0.83,0.67,0.95,457,449,1,37,3431750,25096.82,90309.2105263158
"764","23K137","The Rachel Jean Mitchell School (P.S./I.S. 137)","BROOKLYN "," PK-8",40.682458,-73.917088,150,593,40.7,36.7,13.3,9.3,22.7,50,2,0,0.0066006600660066,"83%",1,1,1,0.934,275,258,5,24,2549514,28402.23,87914.275862069
"765","23K150","P.S. 150 Christopher","BROOKLYN","3K-5",40.668768,-73.90514,76,583,65.8,23.7,7.9,2.6,10.5,10,0,0,0,"94%",NA,NA,NA,0.95,171,168,5,12,1700423,29472.65,100024.882352941
"766","23K155","The Nicholas Herkimer School (P.S./I.S. 155)","BROOKLYN "," PK-8",40.677415,-73.908734,210,592,45.7,31,17.6,5.7,23.3,100,0,0,0,"83%",0.86,0.71,0.71,0.95,385,373,2,31,3449923,26357.41,104543.121212121
"767","23K156","P.S. 156 Waverly","BROOKLYN","PK-5",40.665553,-73.91788,335,588,53.4,25.7,11.9,9,20.9,20,3,0,0.00420168067226891,"81%",NA,NA,NA,0.917,666,607,16,40,4699191,23393.72,83914.125
"768","23K165","P.S. 165 Ida Posner","BROOKLYN","3K-5",40.657061,-73.910938,79,595,38,19,25.3,17.7,43,50,0,0,0,"83%",NA,NA,NA,0.939,175,164,2,25,2631609,32173.36,97467
"769","23K178","St. Clair McKelway School (P.S. 178)","BROOKLYN "," PK-8",40.675024,-73.915778,184,595,39.1,34.8,17.4,8.7,26.1,10,1,0,0.0026525198938992,"87%",NA,NA,NA,0.894,309,279,3,26,2609569,25793.28,89985.1379310345
"770","23K184","The Newport School (P.S./I.S. 184)","BROOKLYN "," PK-8",40.659966,-73.904901,287,588,53,33.4,11.1,2.4,13.6,20,2,0,0.00352733686067019,"73%",0.6,0.4,0.4,0.915,526,479,4,42,4326204,25380.8,94047.9130434783
"771","23K284","The Gregory Jocko Jackson School of Sports, Art, and Technology (P.S./I.S. 284)","BROOKLYN "," PK-8",40.667377,-73.908214,298,587,51,31.9,10.7,6.4,17.1,50,1,0,0.00210970464135021,"85%",1,0.8,1,0.947,457,430,7,33,2682793,29958.24,67069.825
"772","23K298","P.S. 298 Dr. Betty Shabazz","BROOKLYN","3K-5",40.671015,-73.907718,80,589,46.3,30,17.5,6.3,23.8,50,0,0,0,"90%",NA,NA,NA,0.95,205,203,3.7,15,2192674,30145.21,117255.294117647
"773","23K323","P.S./I.S. 323","BROOKLYN "," PK-8",40.666545,-73.910904,343,587,57.1,26.5,10.8,5.5,16.3,10,0,0,0,"94%",1,1,1,0.944,519,485,7,27,3561782,22206.78,104758.294117647
"774","23K327","P.S. 327 Dr. Rose B. English","BROOKLYN","3K-5",40.668232,-73.911788,175,582,66.3,22.3,8,3.4,11.4,40,2,0,0.00611620795107034,"100%",NA,NA,NA,0.95,298,290,12,19,2720680,29007.83,87763.8709677419
"775","23K363","Brownsville Collaborative Middle School","BROOKLYN "," 6-8",40.670986,-73.908194,57,588,54.4,29.8,12.3,3.5,15.8,50,2,0,0.0185185185185185,"100%",0.8,0.8,1,0.926,108,98,6.5,1,1412361,23315.3,188314.8
"776","23K392","I.S. 392","BROOKLYN "," 6-8",40.665965,-73.918107,233,602,19.3,42.5,27.5,10.7,38.2,20,7,0,0.023728813559322,"88%",0.86,1,0.86,0.756,295,220,5,17,1801176,22780.66,81871.6363636364
"777","23K401","Christopher Avenue Community School","BROOKLYN","3K-5",40.672216,-73.906018,90,594,35.6,32.2,18.9,13.3,32.2,10,0,0,0,"90%",NA,NA,NA,0.95,244,241,11.5,18,2126544,25932.26,72086.2372881356
"778","23K446","Riverdale Avenue Community School","BROOKLYN","3K-5",40.659618,-73.913508,98,581,66.3,23.5,9.2,1,10.2,20,0,0,0,"87%",NA,NA,NA,0.95,313,298,9,20,2700680,25934.66,93126.8965517241
"779","23K518","KAPPA V (Knowledge and Power Preparatory Academy V)","BROOKLYN "," 6-8",40.656068,-73.907245,187,589,55.1,38,5.9,1.1,7,20,2,0,0.0087719298245614,"100%",NA,NA,NA,0.864,228,187,5.7,8,1494680,26417.04,109100.729927007
"780","23K522","Mott Hall IV","BROOKLYN "," 6-8",40.677805,-73.915843,119,587,56.3,34.5,5.9,3.4,9.2,100,3,0,0.01875,"58%",NA,NA,NA,0.9,160,143,1,13,905031,29411.94,64645.0714285714
"781","23K599","Brooklyn Landmark Elementary School","BROOKLYN","3K-5",40.680679,-73.910719,135,612,2.2,20,39.3,38.5,77.8,100,0,0,0,"100%",NA,NA,NA,0.757,294,222,14,12,2064740,22592.54,79413.0769230769
"782","23K644","Eagle Academy for Young Men II","BROOKLYN "," 6-12",40.677805,-73.915843,147,598,27.9,35.4,25.2,11.6,36.7,100,13,0,0.0200927357032458,"80%",1,1,1,0.822,647,518,14,27,3099392,20929.12,75594.9268292683
"783","23K664","Brooklyn Environmental Exploration Schools (BEES)","BROOKLYN "," 6-8",40.680318,-73.910644,75,593,46.7,29.3,21.3,2.7,24,100,2,0,0.0210526315789474,"100%",0.83,0.83,0.83,0.95,95,93,3.1,10,898124,34634.58,68559.0839694656
"784","23K668","Riverdale Avenue Middle School","BROOKLYN "," 6-8",40.660204,-73.913933,111,588,57.7,27.9,12.6,1.8,14.4,20,3,0,0.0236220472440945,"82%",0.6,0.4,0.6,0.95,127,123,3,8,959751,29590.21,87250.0909090909
"785","23K671","Mott Hall Bridges Academy","BROOKLYN "," 6-8",40.666545,-73.910904,181,597,33.7,42,15.5,8.8,24.3,10,3,0,0.0150753768844221,"94%",1,1,1,0.95,199,188,4,14,1385211,26431.56,76956.1666666667
"786","24Q005","The Walter Crowley Intermediate School (I.S. 5)","QUEENS   "," 6-8",40.737718,-73.887429,1633,605,24,26.3,24,25.7,49.7,20,30,0,0.0166852057842047,"100%",0.84,0.82,0.89,0.804,1798,NA,29.7,104,11198280,20144.42,83756.7688855647
"787","24Q007","P.S. 007 Louis F. Simeone","QUEENS","PK-5",40.739644,-73.882446,222,604,12.2,24.8,37.4,25.7,63.1,10,0,0,0,"75%",NA,NA,NA,0.891,942,831,8.7,59,8658060,21401.88,127888.626292467
"788","24Q012","P.S. 012 James B. Colgate","QUEENS","K-5",40.742284,-73.893466,598,610,11.9,19.7,30.8,37.6,68.4,20,0,0,0,"88%",0.7,0.9,0.89,0.893,1219,NA,3,81,7407477,20815.03,88184.25
"789","24Q013","P.S. 013 Clement C. Moore","QUEENS","K-5",40.737441,-73.867662,816,600,26.1,25,26.8,22.1,48.9,50,1,0,0.000626174076393237,"83%",0.95,0.95,0.95,0.747,1597,NA,20.2,87,9027234,21136.96,84209.2723880597
"790","24Q014","P.S. 014 Fairview","QUEENS","K-5",40.74102,-73.85457,921,593,41.4,26.5,19.4,12.7,32.1,10,0,0,0,"56%",0.85,0.92,0.92,0.858,1691,NA,14.2,103,10358952,21433.81,88386.9624573379
"791","24Q016","P.S. Q016 The Nancy DeBenedittis School","QUEENS","K-5",40.748996,-73.860547,929,594,38.1,28.6,20.2,13,33.3,40,0,0,0,"98%",0.89,0.78,0.78,0.883,NA,NA,NA,NA,NA,NA,NA
"792","24Q019","P.S. 019 Marino Jeantet","QUEENS","K-5",40.7486,-73.866557,944,596,31.7,31,25.1,12.2,37.3,10,0,0,0,"84%",0.96,0.96,0.96,0.921,1891,NA,25.6,119.7,12315340,22716.74,84758.0178940124
"793","24Q028","P.S. 28 - The Thomas Emanuel Early Childhood Center","QUEENS","PK-2",40.747017,-73.854268,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,"100%",NA,NA,NA,0.842,493,406,7.1,36,3498539,25893.12,81172.5986078886
"794","24Q049","Dorothy Bonawit Kole (P.S./I.S. 49)","QUEENS   "," K-8",40.719867,-73.875093,710,610,13.8,23.4,27.6,35.2,62.8,20,7,0,0.00603448275862069,"46%",1,1,0.8,0.479,1160,551,16,57,6137833,18558.62,84079.904109589
"795","24Q058","P.S. 58 - The School of Heroes","QUEENS","PK-6",40.728517,-73.890638,539,604,18.4,26.7,27.5,27.5,54.9,20,0,2,0,"75%",0.38,0.38,0.29,0.771,991,755,14,54.4,5677028,20964.29,82997.485380117
"796","24Q061","Leonardo da Vinci (I.S. 61)","QUEENS   "," 6-8",40.742668,-73.863307,2000,593,46.5,31.6,15.1,6.8,21.9,50,30,0,0.0134048257372654,"29%",0.5,0.43,0.71,0.95,2238,NA,50,125.7,14666508,21827.37,83474.718269778
"797","24Q068","P.S. 068 Cambridge","QUEENS","PK-5",40.696961,-73.897372,306,596,31,34.3,21.9,12.7,34.6,20,0,0,0,"88%",NA,NA,NA,0.721,605,426,4,47,4138639,23015.8,81149.7843137255
"798","24Q071","P.S. 071 Forest","QUEENS","PK-5",40.711388,-73.904798,346,594,34.7,28.3,25.4,11.6,37,100,0,0,0,"57%",1,1,1,0.872,696,603,10,56,5093212,25463.28,77169.8787878788
"799","24Q073","The Frank Sansivieri Intermediate School (I.S. 73)","QUEENS   "," 6-8",40.729215,-73.893624,1731,605,25.3,27.4,22,25.2,47.3,10,34,0,0.0172501268391679,"88%",0.91,0.86,0.95,0.714,1971,NA,47,96,11291573,20288.74,78962.048951049
"800","24Q077","I.S. 77","QUEENS   "," 6-8",40.699516,-73.90214,880,593,46.1,29.8,16.6,7.5,24.1,200,14,0,0.0138339920948617,"94%",0.87,0.91,0.91,0.926,1012,932,15,64,7069920,23421.12,89492.6582278481
"801","24Q081","P.S. 81Q Jean Paul Richter","QUEENS","PK-5",40.703942,-73.911885,313,601,19.5,31.9,28.1,20.4,48.6,10,0,0,0,"93%",1,1,1,0.834,631,526,2,56,4898090,27296.46,84449.8275862069
"802","24Q087","The Middle Village School (P.S./I.S. 87)","QUEENS   "," PK-8",40.711815,-73.871238,316,599,30.1,28.8,26.3,14.9,41.1,20,2,0,0.0033003300330033,"62%",NA,1,1,0.647,560,355,11,42,4611847,24727.55,87015.9811320755
"803","24Q088","P.S. 088 Seneca","QUEENS","PK-5",40.704105,-73.896437,456,596,33.6,28.5,23,14.9,37.9,10,0,0,0,"93%",0.67,0.67,0.67,0.759,909,690,8,65,6067737,25108.51,83119.6849315069
"804","24Q089","P.S. 089 Elmhurst","QUEENS","K-5",40.745963,-73.879641,1010,601,25.3,26.5,25.5,22.6,48.1,100,1,0,0.000509943906170321,"77%",0.88,0.94,0.94,0.787,1961,NA,69,72,10671391,20671.43,75683.6241134752
"805","24Q091","P.S. 091 Richard Arkwright","QUEENS","PK-5",40.703503,-73.883995,310,598,27.1,29.7,25.8,17.4,43.2,20,0,0,0,"97%",NA,NA,NA,0.719,688,494,6,51,5402849,23244.07,94786.8245614035
"806","24Q093","Ridgewood I.S. 93","QUEENS   "," 6-8",40.706041,-73.902584,919,597,36.9,30.7,20.1,12.3,32.4,20,18,0,0.0163785259326661,"100%",0.97,0.97,0.97,0.948,1099,NA,17,69,7584275,21919.42,88189.2441860465
"807","24Q102","P.S./I.S. 102Q","QUEENS   "," PK-8",40.733514,-73.877857,850,610,13.6,22.2,27.3,36.8,64.1,20,6,0,0.00452488687782805,"89%",1,0.89,0.94,0.86,1286,NA,21,74,7906996,20354.36,83231.5368421053
"808","24Q110","P.S. 110 The Tiffany School","QUEENS","K-5",40.745995,-73.866372,234,601,20.5,26.1,33.3,20.1,53.4,10,0,1,0,"57%",NA,NA,NA,0.946,790,732,29.7,30.7,5268975,20975.53,87234.6854304636
"809","24Q113","Anthony J. Pranzo (P.S./I.S. 113)","QUEENS   "," K-8",40.705516,-73.862208,614,607,12.9,28,33.9,25.2,59.1,30,3,0,0.00334821428571429,"100%",0.89,1,1,0.566,896,497,5,50,4865034,19779.24,88455.1636363636
"810","24Q119","Glendale (I.S. 119)","QUEENS   "," K-8",40.704406,-73.875183,785,610,20.1,21.8,19.4,38.7,58.1,50,10,0,0.00783085356303837,"82%",1,1,1,0.742,1277,936,23,49,6547476,17669.57,90937.1666666667
"811","24Q125","Thomas J. McCann Woodside (I.S. 125)","QUEENS   "," 6-8",40.741131,-73.918945,1181,604,24.5,28.1,27.1,20.3,47.4,200,27,0,0.0179521276595745,"100%",0.95,0.89,0.89,0.773,1504,NA,18,87,9101455,19968.6,86680.5238095238
"812","24Q128","Juniper Valley (P.S. 128)","QUEENS   "," K-8",40.715344,-73.886215,607,611,12.5,22.1,25.7,39.7,65.4,100,6,0,0.00619195046439629,"71%",NA,NA,NA,0.368,969,353,18,46,5307758,18903.88,82933.71875
"813","24Q143","P.S. 143 Louis Armstrong","QUEENS","K-5",40.755393,-73.855715,813,589,47.1,25.8,19.4,7.6,27.1,40,0,0,0,"53%",NA,NA,NA,0.95,1484,NA,21,103,9801507,24172.15,79044.4112903226
"814","24Q153","P.S. 153 Maspeth Elem","QUEENS","PK-6",40.716296,-73.904463,636,606,16.8,24.7,24.5,34,58.5,20,0,0,0,"81%",1,1,1,0.715,1151,818,2.5,76,6670840,21386.72,84978.8535031847
"815","24Q199","P.S. 199 Maurice A. Fitzgerald","QUEENS","PK-5",40.739831,-73.926081,483,600,24.6,27.7,28.4,19.3,47.6,100,0,0,0,"100%",0.84,0.74,0.79,0.713,826,581,10.2,57,5150176,22708.2,76639.5238095238
"816","24Q211","Elm Tree Elementary School","QUEENS","PK-5",40.741139,-73.863408,91,592,38.5,30.8,27.5,3.3,30.8,100,0,0,0,"90%",NA,NA,NA,0.95,298,286,16,13,3037034,21129.45,104725.310344828
"817","24Q229","P.S. 229 Emanuel Kaplan","QUEENS","PK-5",40.734682,-73.897108,660,605,16.7,25,25.3,33,58.3,20,0,0,0,"91%",1,1,1,0.718,1434,NA,11,80,8429054,20727.01,92626.967032967
"818","24Q239","P.S. 239","QUEENS","PK-5",40.699431,-73.903838,253,594,32,34.8,24.5,8.7,33.2,100,0,0,0,"98%",1,1,1,0.938,528,498,3,45.5,3851294,24867.36,79408.1237113402
"819","24Q290","A.C.E. Academy for Scholars at the Geraldine Ferraro Campus","QUEENS","PK-5",40.71303,-73.908307,223,611,10.8,17.9,27.4,43.9,71.3,10,0,0,0,"92%",NA,NA,NA,0.668,506,333,5,31,2856209,19736.49,79339.1388888889
"820","24Q305","Learners and Leaders","QUEENS","PK-5",40.706837,-73.91499,214,603,11.7,31.8,39.7,16.8,56.5,100,0,0,0,"72%",1,1,1,0.875,581,508,21.5,30,3725831,24334.38,72346.2330097087
"821","24Q307","Pioneer Academy","QUEENS","K-5",40.749175,-73.865787,451,599,25.9,29.7,25.7,18.6,44.3,50,0,0,0,"96%",1,0.83,0.92,0.95,934,909,15.6,61,6379034,22684.38,83277.2062663185
"822","24Q311","Corona Arts and Sciences Academy (CASA)","QUEENS   "," 6-8",40.745709,-73.865329,729,593,46.6,29.1,17.6,6.7,24.3,20,9,0,0.0122783083219645,"100%",0.95,0.95,0.89,0.95,733,714,35.7,21,4622318,21427.33,81522.3633156966
"823","24Q330","Helen M. Marshall School","QUEENS","K-5",40.757888,-73.859202,362,595,41.2,24,14.4,20.4,34.8,100,0,1,0,"85%",NA,NA,NA,0.941,NA,NA,NA,NA,NA,NA,NA
